tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,name,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
5.68927427847545e+17,negative,1.0,Lost Luggage,1.0,Delta,KTrerotola,0,@JetBlue can you ask SLC checkin/bag drop if they found a dark blue/blackish fit bit flex? Would've lost it there around 445pm MT,,2015-02-20 16:17:23 -0800,"Boston, MA",Eastern Time (US & Canada)
5.68926268772581e+17,positive,1.0,,,Delta,ChicoArtist,1,"@JetBlue you are officially my favorite, thank you for the wonderful service at JFK",,2015-02-20 16:12:47 -0800,,Pacific Time (US & Canada)
5.68925181848228e+17,negative,1.0,Late Flight,0.6748,Delta,pseudomachine,0,@JetBlue seriously?? What is going on?! http://t.co/mTHM9waObu,,2015-02-20 16:08:28 -0800,New York City,Eastern Time (US & Canada)
5.68924781837455e+17,negative,1.0,Late Flight,1.0,Delta,farms122,0,@JetBlue any news on flight 122 pbi-boston delay? Can we wait to arrive at airport based on reported 1 and 1/2 hour delay?,,2015-02-20 16:06:52 -0800,,Eastern Time (US & Canada)
5.68924327275401e+17,positive,0.6544,,,Delta,JetBlueNews,0,@JetBlue Airways Corporation (NASDAQ:JBLU) Reaches on New High Range ... - StreetWise Report http://t.co/C7tpdKqULM,,2015-02-20 16:05:04 -0800,USA,Sydney
5.68921315069043e+17,positive,0.6669,,,Delta,Laneit360,0,@JetBlue thanks...,,2015-02-20 15:53:06 -0800,Here & There,Eastern Time (US & Canada)
5.68920810947273e+17,negative,0.653,longlines,0.3513,Delta,noplasticshower,0,.@JetBlue i'm sorry.  Boarding chaos is underway.  Please query again post scrum.,,2015-02-20 15:51:06 -0800,planet earth,
5.68920607347384e+17,negative,1.0,Late Flight,0.3442,Delta,barrystanbridge,0,@JetBlue were boarding now I'm really not impressed. I've learnt a very valuable lesson .,"[40.64530946, -73.77617682]",2015-02-20 15:50:17 -0800,Leighton Buzzard,
5.68920546043408e+17,neutral,1.0,,,Delta,Laneit360,0,"@JetBlue question, flying for the 1st time with my 16mont old son...do I need to bring anything for him? Birth certificate/S.S. card etc?",,2015-02-20 15:50:02 -0800,Here & There,Eastern Time (US & Canada)
5.68920244691071e+17,neutral,1.0,,,Delta,noplasticshower,0,.@JetBlue process begins 6:48,,2015-02-20 15:48:51 -0800,planet earth,
5.68919308006396e+17,negative,1.0,Customer Service Issue,1.0,Delta,andrewdobos,0,.@JetBlue yes. Filed a claim and they issued $30 credit as a courtesy. The whole thing seems exceptionally uncourteous to me.,"[0.0, 0.0]",2015-02-20 15:45:07 -0800,Boston MA USA,Eastern Time (US & Canada)
5.68919118193291e+17,negative,1.0,Late Flight,1.0,Delta,noplasticshower,0,.@JetBlue yes and not boarding at 6:44. Good luck with that. Push wheels up to reality.  Dare you.,,2015-02-20 15:44:22 -0800,planet earth,
5.68917869762904e+17,negative,0.6931,Can't Tell,0.3663,Delta,barrystanbridge,0,@JetBlue I tried a burger which was good but expensive! Were lead to believe that food in the USA is cheap butnot here!,"[40.64534568, -73.77609616]",2015-02-20 15:39:24 -0800,Leighton Buzzard,
5.68916674168136e+17,negative,1.0,Customer Service Issue,0.3395,Delta,barrystanbridge,0,@JetBlue I'm a trying ! But I'm tired and getting grumpy !,"[40.64531687, -73.77617765]",2015-02-20 15:34:39 -0800,Leighton Buzzard,
5.68914888728449e+17,negative,0.6703,Late Flight,0.6703,Delta,barrystanbridge,0,"@JetBlue flight1407, it's been a long day! Arrived from London at 11 this morning","[40.64529157, -73.7761025]",2015-02-20 15:27:34 -0800,Leighton Buzzard,
5.68912677994697e+17,negative,0.6593,Late Flight,0.6593,Delta,NicoleMarieNoel,0,@JetBlue Why not deal with that while the plane's on the ground instead of diverting the plane &amp; adding 2 hrs to the flight?,,2015-02-20 15:18:46 -0800,Bad Wolf Bay,Eastern Time (US & Canada)
5.68911851674837e+17,negative,1.0,Lost Luggage,0.6842,Delta,HCtwo,0,"@JetBlue looks like their inflatable car seats got left on the plane, so I guess they'll be back sometime!! #savethoseseats",,2015-02-20 15:15:29 -0800,The City of New York,Eastern Time (US & Canada)
5.68911101146092e+17,neutral,0.6874,,,Delta,Rowe0neTen,0,@JetBlue imma need the hook up tho,,2015-02-20 15:12:31 -0800,South jamaica.. Queens,Pacific Time (US & Canada)
5.68910753652199e+17,positive,1.0,,,Delta,Rowe0neTen,0,@JetBlue thanks!,,2015-02-20 15:11:08 -0800,South jamaica.. Queens,Pacific Time (US & Canada)
5.68909776635236e+17,neutral,1.0,,,Delta,Rowe0neTen,0,@JetBlue so what about California,,2015-02-20 15:07:15 -0800,South jamaica.. Queens,Pacific Time (US & Canada)
5.68908255310828e+17,neutral,0.66,,,Delta,mkboston13,0,@JetBlue Thanks. Which day of the week is the direct?  The flights I saw went thru JFK   ☀️,,2015-02-20 15:01:12 -0800,shopping. anywhere  ,Quito
5.68907615809503e+17,neutral,1.0,,,Delta,Rowe0neTen,0,@JetBlue Hawaii what deals u have for me,,2015-02-20 14:58:40 -0800,South jamaica.. Queens,Pacific Time (US & Canada)
5.68906811308257e+17,neutral,0.6492,,,Delta,pseudomachine,0,@JetBlue Thank you.,,2015-02-20 14:55:28 -0800,New York City,Eastern Time (US & Canada)
5.68906503358259e+17,negative,1.0,Flight Booking Problems,0.7001,Delta,JNH_61,0,@JetBlue Jan 5? That's not summer http://t.co/TpzhjX7Hbt,,2015-02-20 14:54:14 -0800,SJ-BOS-SJ,Quito
5.68905816973173e+17,neutral,0.7088,,,Delta,Rowe0neTen,0,@JetBlue y'all got prices for the low??,,2015-02-20 14:51:31 -0800,South jamaica.. Queens,Pacific Time (US & Canada)
5.6890514388385e+17,positive,0.7065,,,Delta,AroundTownGabby,0,@JetBlue - looking forward to it when we finally take off.,,2015-02-20 14:48:50 -0800,"Suburb of Boston, MA",
5.68904934495629e+17,negative,1.0,Late Flight,1.0,Delta,pseudomachine,0,"@JetBlue No, the flight wasn't until 9:51pm, but it's already been delayed.",,2015-02-20 14:48:00 -0800,New York City,Eastern Time (US & Canada)
5.68904127834558e+17,negative,1.0,Late Flight,1.0,Delta,pseudomachine,0,"@JetBlue, why must you always delay my Late Flight night Orlando flights? 💔",,2015-02-20 14:44:48 -0800,New York City,Eastern Time (US & Canada)
5.68900016636453e+17,negative,1.0,Lost Luggage,1.0,Delta,CGjmf,0,@JetBlue ...second incident of lost baggage.  I sent you a DM.  Thoughts?,,2015-02-20 14:28:28 -0800,"Miami, FL",
5.6889989320645e+17,negative,1.0,Late Flight,1.0,Delta,timmybicicleta,0,@JetBlue maybe announce the delay so we don't sit on the plane on the runway for an hour+ before taking off,,2015-02-20 14:27:58 -0800,Boston,Atlantic Time (Canada)
5.68898792247992e+17,positive,1.0,,,Delta,NapToniusMonk,0,@JetBlue Please come to Indianapolis!,,2015-02-20 14:23:36 -0800,,Indiana (East)
5.68897720410374e+17,negative,1.0,Late Flight,1.0,Delta,timmybicicleta,0,@JetBlue flight 691 from bos to Tampa takeoff 40 min Late Flight,,2015-02-20 14:19:20 -0800,Boston,Atlantic Time (Canada)
5.6889701399729e+17,neutral,1.0,,,Delta,VegasKingpin,0,@JetBlue When will you release November flights for Flight Booking Problems?,,2015-02-20 14:16:32 -0800,,Eastern Time (US & Canada)
5.68896227917451e+17,negative,0.6766,Customer Service Issue,0.3537,Delta,noplasticshower,0,".@JetBlue Ah grasshopper, your twitterz kung fu no good.  Hire geeks. http://t.co/8MWItRi9kF",,2015-02-20 14:13:24 -0800,planet earth,
5.68895587900207e+17,negative,0.6609,Customer Service Issue,0.6609,Delta,JNH_61,0,@JetBlue Did you discontinue nonstop service from SJC to BOS? Can't find 471 or 472 anywhere,,2015-02-20 14:10:52 -0800,SJ-BOS-SJ,Quito
5.68894423507059e+17,negative,1.0,Late Flight,1.0,Delta,NicoleMarieNoel,0,@JetBlue Noooo!! Why is our previously direct flight from FLL&gt;SFO diverted to LAS? Now arriving almost 2 hrs Late Flightr. 👎,,2015-02-20 14:06:14 -0800,Bad Wolf Bay,Eastern Time (US & Canada)
5.68894248457646e+17,negative,0.6987,Can't Tell,0.6987,Delta,noplasticshower,0,Well lets see.  You could pay for my Negroni with bitcoin. @JetBlue,,2015-02-20 14:05:33 -0800,planet earth,
5.68894231651099e+17,neutral,0.6563,,0.0,Delta,pveganmama,0,@JetBlue do you know when the schedule for dec 2015 will be released?,,2015-02-20 14:05:29 -0800,Oregon,Arizona
5.68894021688435e+17,neutral,1.0,,,Delta,mkboston13,0,@JetBlue do you have direct flights to and from Bos to St Lucia or Antigua?,,2015-02-20 14:04:38 -0800,shopping. anywhere  ,Quito
5.6889197468783e+17,positive,1.0,,,Delta,_stephanieejayy,0,@JetBlue okay thanks. Hope to be flying with you guys soon!,,2015-02-20 13:56:30 -0800,,
5.68891233386562e+17,neutral,1.0,,,Delta,_stephanieejayy,0,@JetBlue do you have any afternoon flights going from BQN to JFK? I only seem to find early morning flights.,,2015-02-20 13:53:34 -0800,,
5.68889828588331e+17,neutral,1.0,,,Delta,KatieKane84,0,@JetBlue I'm flying your airline just out of #LGA 😷,,2015-02-20 13:47:59 -0800,brooklyn ,Quito
5.68888413308391e+17,positive,0.7153,,,Delta,GuidanceGirlEm,0,@JetBlue he loved the #natural #beefjerky snacks😉,,2015-02-20 13:42:21 -0800,"New York, New York",Central Time (US & Canada)
5.68888167681696e+17,positive,0.6322,,,Delta,ErinGambo,0,@JetBlue thanks for your reply. It was flight 1572.,,2015-02-20 13:41:23 -0800,"New York, NY",
5.68885004610241e+17,positive,1.0,,,Delta,alixpeabody,0,@JetBlue who is he I must send a note!!! Too good for words!,,2015-02-20 13:28:49 -0800,"San Francisco, CA",Pacific Time (US & Canada)
5.68884379600224e+17,neutral,0.6457,,,Delta,alixpeabody,0,"@jetblue captain ""takes as lot of muscles to frown but JUST A FEW TO SMILE. Y'all ready to go flyin?"" I mean... Now I am!",,2015-02-20 13:26:20 -0800,"San Francisco, CA",Pacific Time (US & Canada)
5.68883264791786e+17,negative,1.0,Customer Service Issue,0.6745,Delta,Cav3rnicula,0,@JetBlue can't seem to DM you guys.. JDHADP,,2015-02-20 13:21:54 -0800,"Bay Area, CA.",
5.68882606634369e+17,positive,1.0,,,Delta,AroundTownGabby,0,@JetBlue - loving Capt Joe on our flight from BOS to SFO #633. This should be fun!,,2015-02-20 13:19:17 -0800,"Suburb of Boston, MA",
5.68881791156822e+17,negative,1.0,Late Flight,1.0,Delta,dwhitchcock,0,@JetBlue Two delays.  A little proactive communication goes a long way. #howhardcanthatreallybe?,,2015-02-20 13:16:02 -0800,Tampa FL & Hendersonville NC,Eastern Time (US & Canada)
5.68879791648088e+17,negative,0.6364,Lost Luggage,0.3535,Delta,mhoffma8,0,@JetBlue - worst view for an athlete; watching your team from the front seat of the chase van #nogearnotraining,,2015-02-20 13:08:06 -0800,,
5.68877772828881e+17,positive,1.0,,,Delta,OneikaTraveller,0,@JetBlue It was fabulous! Very pleased.,,2015-02-20 13:00:04 -0800,"Hong Kong, SAR",Hong Kong
5.68876769455055e+17,neutral,1.0,,,Delta,MomEsq10,0,@JetBlue I'll take 3 round trip tickets to the closest warmest place please! #negativedegrees #buffalo #snowwillnevermelt,,2015-02-20 12:56:05 -0800,"Buffalo, New York",
5.68876711300997e+17,neutral,0.6332,,,Delta,heykaradoyle,0,@JetBlue you know it!!,,2015-02-20 12:55:51 -0800,New York-Florida,Eastern Time (US & Canada)
5.68875992128729e+17,neutral,0.6382,,,Delta,RogerSaintange,0,@JetBlue @hanneslohmann cool,,2015-02-20 12:53:00 -0800,,Pacific Time (US & Canada)
5.68875212202078e+17,positive,0.6774,,,Delta,narryyhemmings,0,@JetBlue u the real MVP http://t.co/jWL26G6lRw,,2015-02-20 12:49:54 -0800,Boston,Eastern Time (US & Canada)
5.68872365146251e+17,positive,1.0,,,Delta,mariobonifacio,0,@JetBlue No worries. Time flew in the terminal and now we're taking off. Thanks again!,,2015-02-20 12:38:35 -0800,New York,Eastern Time (US & Canada)
5.68871330495406e+17,positive,0.6526,,,Delta,yaffasolin,0,"@JetBlue messaged you, thanks",,2015-02-20 12:34:28 -0800,New York,Pacific Time (US & Canada)
5.68870342443184e+17,neutral,0.6196,,0.0,Delta,Cav3rnicula,0,@JetBlue will I be compensated for delays or Cancelled Flightlation?,,2015-02-20 12:30:33 -0800,"Bay Area, CA.",
5.68864286266815e+17,positive,1.0,,,Delta,KaylaRose__,0,@JetBlue I will. Thank you!,,2015-02-20 12:06:29 -0800,,Eastern Time (US & Canada)
5.68862787193082e+17,neutral,0.6411,,0.0,Delta,moneyries,0,@JetBlue dang. Pandora? Does it look like it may get pushed back more or is this likely it?,,2015-02-20 12:00:32 -0800,"Brooklyn, NY",Eastern Time (US & Canada)
5.68862241497305e+17,negative,1.0,Customer Service Issue,0.686,Delta,JefferyAArnold,0,"@JetBlue poor storm customer service, 1hr takeoff delay waiting for the snack cart, rude steward (no names) and I love you guys. #TrueBlue",,2015-02-20 11:58:21 -0800,"Hoboken,NJ",Pacific Time (US & Canada)
5.68862134966346e+17,neutral,0.6871,,,Delta,southxnortheast,2,@JetBlue saving my sanity. Leaving it behind for sunshine. #escape #FL #bliss #travel #InDenial #WhatFrozenPipes http://t.co/6TtzEJV3hY,,2015-02-20 11:57:56 -0800,key west to bar harbor,
5.6886183556837e+17,negative,1.0,Late Flight,0.6882,Delta,Cav3rnicula,0,"@JetBlue before departure, while people who are delayed get up to $200 to compensate their time..",,2015-02-20 11:56:45 -0800,"Bay Area, CA.",
5.68861309384729e+17,negative,0.6733,Flight Booking Problems,0.3532,Delta,KaylaRose__,0,"@JetBlue No, it is one I'm trying to make, but it is probably too Late Flight. I did not see an email that I could call. Pittsburgh International.",,2015-02-20 11:54:39 -0800,,Eastern Time (US & Canada)
5.68861149053231e+17,neutral,0.3494,,0.0,Delta,HowDoesItSound,0,@JetBlue I have more flights that I'd love to redeem for some points but they're a little over a year old. Is there a historical limit?,,2015-02-20 11:54:01 -0800,"Brooklyn, NY",Pacific Time (US & Canada)
5.68861022343307e+17,negative,1.0,Customer Service Issue,1.0,Delta,JSHKODNIK,0,@JetBlue has the worst customer service out of any airline company. #dontflythem,,2015-02-20 11:53:31 -0800,"Buffalo, New York, Florida",Quito
5.68860520796725e+17,negative,1.0,Late Flight,1.0,Delta,moneyries,0,@JetBlue what's up with the random delay on flight 1729? Any chance of it being a false alarm?,,2015-02-20 11:51:31 -0800,"Brooklyn, NY",Eastern Time (US & Canada)
5.68858899438178e+17,negative,1.0,Late Flight,0.6667,Delta,Cav3rnicula,0,"@JetBlue I lost a day at the airport and off my trip, I should be compensated for the inconvenience!!!!!",,2015-02-20 11:45:05 -0800,"Bay Area, CA.",
5.68857976733377e+17,positive,1.0,,,Delta,HowDoesItSound,0,@JetBlue Thanks for the reminder of a few older flights I'd taken and the easy access to add points to my new JB account! Awesome service.,,2015-02-20 11:41:25 -0800,"Brooklyn, NY",Pacific Time (US & Canada)
5.6885509093043e+17,neutral,1.0,,,Delta,lexinieds,0,@JetBlue can I switch my seat for my trip on Sunday?,"[37.40321679, -121.96988433]",2015-02-20 11:29:57 -0800,NYC,
5.68854763057476e+17,positive,0.6667,,,Delta,spark911uk,0,@JetBlue @AmericanAir ah ha! I misread the end date as being 2014 not 2015. Thanks for clarifying :),"[0.0, 0.0]",2015-02-20 11:28:38 -0800,New York City,Eastern Time (US & Canada)
5.68853588858024e+17,negative,0.7018,Late Flight,0.7018,Delta,islandershf,0,@JetBlue what is the reason for the delay,,2015-02-20 11:23:59 -0800,,Eastern Time (US & Canada)
5.68853321659736e+17,neutral,0.6705,,0.0,Delta,spark911uk,0,@JetBlue where do I add my AA loyalty number to my Jetblue reservation?,"[0.0, 0.0]",2015-02-20 11:22:55 -0800,New York City,Eastern Time (US & Canada)
5.68851381769134e+17,positive,0.6639,,,Delta,JPopsie,0,@JetBlue I'll see you on board again soon!,,2015-02-20 11:15:12 -0800,Global,Eastern Time (US & Canada)
5.68850938796118e+17,neutral,1.0,,,Delta,islandershf,0,@JetBlue is flt 1202 delayed?,,2015-02-20 11:13:27 -0800,,Eastern Time (US & Canada)
5.68850770331722e+17,neutral,0.6295,,,Delta,SMHillman,0,@JetBlue #AfterAll indeed! https://t.co/swWhYhEn76 #LoveSongFriday #Cheesy #80sweresomuchfun #BrandLoveAffair,,2015-02-20 11:12:47 -0800,"New York, NY",Eastern Time (US & Canada)
5.68849719625159e+17,positive,1.0,,,Delta,JPopsie,0,@JetBlue heading to Buffalo... trading the cold in Boston for colder in Buffalo... Maybe the Caribbean next time?,,2015-02-20 11:08:36 -0800,Global,Eastern Time (US & Canada)
5.68848952768e+17,neutral,0.6507,,,Delta,Wibbitz,0,@JetBlue and @WSJ team up offering in-flight access to journal content http://t.co/PTsbkA4cDJ,,2015-02-20 11:05:33 -0800,"New York, Tel Aviv",Jerusalem
5.68846033997804e+17,positive,1.0,,,Delta,SMHillman,0,@JetBlue Of course U know I would like 2 lay you down in a #BedofRoses as long as they're #mint colored! https://t.co/3QYEzHjGsb #brandmance,,2015-02-20 10:53:57 -0800,"New York, NY",Eastern Time (US & Canada)
5.688455459864e+17,neutral,0.704,,,Delta,SMHillman,0,@JetBlue Now ur asking for the heavy guns! You know #IWouldDoAnythingForLove https://t.co/Yx1DQJn8nL #BrandMance #LoveSongFriday,,2015-02-20 10:52:01 -0800,"New York, NY",Eastern Time (US & Canada)
5.68843464361714e+17,neutral,1.0,,,Delta,laurafee,0,@JetBlue well mine sure aren't anything to write home about!,,2015-02-20 10:43:45 -0800,so cal,Pacific Time (US & Canada)
5.68843160224453e+17,positive,0.6701,,0.0,Delta,s_m_i,5,This is so smart it makes me angry MT @JetBlue: We’ve partnered with @WSJ to bring you free digital access onboard! http://t.co/0LiwEcAsOe,,2015-02-20 10:42:32 -0800,,Eastern Time (US & Canada)
5.68842695864504e+17,positive,1.0,,,Delta,SMHillman,0,@JetBlue OOH! Good one! Speaking of #MiAmore - Just know that #IAdore https://t.co/fWZClBvuG4 Loving #LoveSongFriday,,2015-02-20 10:40:41 -0800,"New York, NY",Eastern Time (US & Canada)
5.68841355226517e+17,neutral,1.0,,,Delta,laurafee,0,@JetBlue well I'm not sure I'm that bold! lol or are you saying you didn't believe me?? :P,,2015-02-20 10:35:22 -0800,so cal,Pacific Time (US & Canada)
5.68840506148573e+17,positive,0.6579,,,Delta,datminecraftboz,0,@JetBlue i love this song &lt;3 thanks @JetBlue,,2015-02-20 10:31:59 -0800,,
5.68839596261249e+17,neutral,0.6409,,,Delta,SMHillman,0,@JetBlue Let's just say #IDontWannaLiveWithoutYourLove https://t.co/i9KCgaxxFa #ItWasMintToBe #BestInClassSocial #ThankYou #Travel #Business,,2015-02-20 10:28:22 -0800,"New York, NY",Eastern Time (US & Canada)
5.68839278681174e+17,neutral,1.0,,,Delta,IFEnews,0,@JetBlue and The from @WSJ Team to Offer In-#Flight Access to Journal ... - Digital Journal http://t.co/ucF0B0bQ8r,,2015-02-20 10:27:07 -0800,FL350,Sydney
5.68837638611993e+17,neutral,0.343,,0.0,Delta,wclsc59,0,@JetBlue I did.... Would be nice to see more services out of @triflight instead of having to drive 3-4 hrs to like charlotte or atlanta,,2015-02-20 10:20:36 -0800,johnson city tn,
5.68837619372593e+17,positive,1.0,,,Delta,laurafee,0,@JetBlue currently dancing in the terminal. love Stevie!,,2015-02-20 10:20:31 -0800,so cal,Pacific Time (US & Canada)
5.68836750598124e+17,positive,1.0,,,Delta,datminecraftboz,0,@JetBlue thank you for being jetblue and not jetgreen or jetred. blue is my favorite color! and jet blue makes it better :),,2015-02-20 10:17:04 -0800,,
5.6883636530919e+17,neutral,0.6768,,,Delta,StacyCrossB6,0,@JetBlue We already won the tickets but she's totally on a beach right now. #flightlanding #sunscreen #feelsgood http://t.co/5PvG2hJXKp,,2015-02-20 10:15:32 -0800,Philadelphia,Eastern Time (US & Canada)
5.68835573982634e+17,neutral,0.6698,,0.0,Delta,wclsc59,0,@JetBlue will you please start offering more routes out of @triflight to more locations,,2015-02-20 10:12:23 -0800,johnson city tn,
5.68834558268973e+17,positive,0.6959,,,Delta,SaharaSams,2,"chair #selfie ""@JetBlue: @StacyCrossB6 @PHLAirport @SaharaSams  Everyone looks #FLAWLESS ;) We're so PROUD of our PHL crew! #BlueHeros”",,2015-02-20 10:08:21 -0800,"West Berlin, NJ",Eastern Time (US & Canada)
5.6883418269424e+17,positive,1.0,,,Delta,EMPRESSROOTSGAL,0,@JetBlue @WSJ #JETBLUE treated me right as a #disabledtraveler thanks for a no hassle flight to @jamaica,"[0.0, 0.0]",2015-02-20 10:06:52 -0800,JAMAICA&USA,Central Time (US & Canada)
5.68833490818454e+17,negative,0.6585,Can't Tell,0.6585,Delta,BritishAirNews,0,@JetBlue's CEO battles to appease passengers and Wall Street - Waterbury Republican American http://t.co/Ur60Un86gy,,2015-02-20 10:04:07 -0800,UK,Sydney
5.68829891220804e+17,neutral,0.67,,0.0,Delta,Cindy3015,0,@JetBlue I'm looking every day just watching for a deal. I have specific dates so fare finder doesn't help me,,2015-02-20 09:49:49 -0800,"Rochester , N.Y",Eastern Time (US & Canada)
5.68828957002494e+17,positive,1.0,,,Delta,BostonSwifty,0,@JetBlue flight booked! Heading out to California with the @WikiPearl team for  @NatProdExpo on March 6-8! Can't wait! #ExpoWest,,2015-02-20 09:46:06 -0800,"Boston, MA",Eastern Time (US & Canada)
5.68827568973066e+17,positive,0.6719,,,Delta,Bkgirl_VSL,0,@JetBlue totally would have.... but the outside view was even more camera ready haha #EvenMoreSpace #EvenMoreView http://t.co/dXuX6DBfd3,,2015-02-20 09:40:35 -0800,"Brooklyn, NY",
5.688273971031e+17,negative,1.0,Late Flight,0.6895,Delta,The_Radifier,0,@JetBlue dont really know what that means but this isnt the best first-time-flying-w-a-16mo old experience. likelihood of addtl delays 2nt?,,2015-02-20 09:39:54 -0800,"Arlington, VA",Atlantic Time (Canada)
5.68826055324099e+17,positive,0.6701,,,Delta,anku,0,@JetBlue sent :-) curious to see what kind of comp we get.,,2015-02-20 09:34:34 -0800,San Francisco,Pacific Time (US & Canada)
5.68825255604699e+17,positive,0.6816,,,Delta,jmoumou1,0,@JetBlue I can't wait to hear back from you regarding the internship opportunity! 😊,,2015-02-20 09:31:23 -0800,,Eastern Time (US & Canada)
5.6882436692804e+17,neutral,1.0,,,Delta,bekahthornhill,0,@JetBlue why don't you fly to #nashville? :(,,2015-02-20 09:27:51 -0800,"Austin, TX/NY, NY",Central Time (US & Canada)
5.68823603627565e+17,negative,1.0,Late Flight,1.0,Delta,mishy_mish,0,"@JetBlue I ❤️ Jetblue but i was on flt 277 from fll to sfo. tke off was over 1 hr Late Flight, div to phx &amp; got in 2 hrs Late Flight. What will be done?",,2015-02-20 09:24:49 -0800,"Fort Lauderdale, Fl",Eastern Time (US & Canada)
5.68823136600371e+17,negative,1.0,Late Flight,1.0,Delta,The_Radifier,0,@JetBlue sis and 16 month old nephew are. Last nights flight and this am mega delayed. Now this evening's is starting w delays. Why?,,2015-02-20 09:22:58 -0800,"Arlington, VA",Atlantic Time (Canada)
5.68821070767256e+17,neutral,1.0,,,Delta,SaharaSams,0,@JetBlue Challenge accepted. First 5 crew members to send pics in the chairs get FREE tickets to visit us. #wager #IsItSummerYet,"[0.0, 0.0]",2015-02-20 09:14:46 -0800,"West Berlin, NJ",Eastern Time (US & Canada)
5.68819697438872e+17,neutral,1.0,,,Delta,kyachtic,0,@JetBlue what's a good address to send feedback over email?,,2015-02-20 09:09:18 -0800,"Boston, USA",Arizona
5.68818695562261e+17,positive,1.0,,,Delta,TyrellJourdanA,0,@JetBlue Thanks for the $100 credit because of the 4hr delay. I can tell customer service means a lot to YOU #Thankful,,2015-02-20 09:05:19 -0800,The Eastside of the Far Side,Eastern Time (US & Canada)
5.68818669024907e+17,negative,1.0,Late Flight,0.677,Delta,The_Radifier,0,@JetBlue what is going on with your BDL to DCA flights yesterday and today?! Why is every single one getting delayed?,,2015-02-20 09:05:13 -0800,"Arlington, VA",Atlantic Time (Canada)
5.68816016622354e+17,neutral,1.0,,,Delta,paupaucda,0,@JetBlue I did. They said not as of now. Let's cross fingers it happens before departing,,2015-02-20 08:54:41 -0800,,Pacific Time (US & Canada)
5.6881511712032e+17,neutral,1.0,,,Delta,Aircrews,0,@JetBlue's CEO battles to appease passengers and Wall Street - Lake Wylie #Pilot http://t.co/jgor0vdI3S,,2015-02-20 08:51:06 -0800,Australia,Sydney
5.68812654346654e+17,neutral,0.6392,,,Delta,gloeb90,0,@JetBlue OK cool.  I need to listen to some Dre and Snoop en route to LA.  That would have been a shame.,,2015-02-20 08:41:19 -0800,NY,
5.68811069575205e+17,negative,0.6634,Customer Service Issue,0.3465,Delta,Rachelce2,1,"@JetBlue basically stole my glasses, and now I can't drive or see in my classes and they're not answering my phone calls. #thanksJetBlue",,2015-02-20 08:35:01 -0800,,Central Time (US & Canada)
5.68810170383536e+17,positive,1.0,,,Delta,CourtneyEastes,0,@JetBlue thank you for always have the most amazing customer service! Bring on The Disney Princess Half Marathon,,2015-02-20 08:31:27 -0800,,
5.68809510644527e+17,negative,1.0,Late Flight,1.0,Delta,MichaelSadov,0,"@JetBlue we've been delayed for almost 2 hrs. I take JetBlue because I've had good luck, but today is really frustrating.",,2015-02-20 08:28:49 -0800,,
5.68809330151023e+17,neutral,1.0,,,Delta,BritishAirNews,0,@JetBlue's CEO battles to appease passengers and Wall Street - Waterbury Republican American http://t.co/D1eRGPdWsJ,,2015-02-20 08:28:06 -0800,UK,Sydney
5.68808746689933e+17,neutral,1.0,,,Delta,meadonmanhattan,0,@JetBlue trivia contest to win flight. 1 question. RT and Follow &amp; I'll send you answer to enter. http://t.co/AucSYKFUHD via @WSJPlus,,2015-02-20 08:25:47 -0800,"iPhone: 28.356075,-81.588827",Eastern Time (US & Canada)
5.68808318560551e+17,positive,0.6838,,,Delta,matthewhirsch,0,@JetBlue I definitely will. Thanks!,,2015-02-20 08:24:05 -0800,"Hoboken, NJ",Eastern Time (US & Canada)
5.68807823187976e+17,positive,0.6667,,,Delta,SMHillman,0,@JetBlue I'm #MakingLoveOutofNothingAtAll on my #brandloveaffair to #LAX https://t.co/kdHRUF54sW,,2015-02-20 08:22:07 -0800,"New York, NY",Eastern Time (US & Canada)
5.68807083270763e+17,negative,1.0,Can't Tell,0.6487,Delta,MichelleAntunez,0,@JetBlue something they're not telling us (2),,2015-02-20 08:19:11 -0800,"Miami,Florida",Central Time (US & Canada)
5.68806985505726e+17,neutral,0.6709,,0.0,Delta,MichelleAntunez,0,@JetBlue that's what we've been told however how would this work if you're going overseas? Bottom line is passengers feel as if there's (1),,2015-02-20 08:18:47 -0800,"Miami,Florida",Central Time (US & Canada)
5.68806899275018e+17,negative,1.0,Bad Flight,1.0,Delta,MichaelSadov,0,@JetBlue we've been on the runway for over an hour. Now the water pressure is low and taxiing back for maintenance. #1572,,2015-02-20 08:18:27 -0800,,
5.68806618097455e+17,negative,1.0,Late Flight,1.0,Delta,ErinGambo,0,@JetBlue thanks for the heads up about the 2 hour delay #sarcasm #patienceiswearingthin #woof,,2015-02-20 08:17:20 -0800,"New York, NY",
5.68805624164852e+17,positive,1.0,,,Delta,matthewhirsch,0,@JetBlue Hi! Just wanted to see if you have any new routes planned this year for Newark. Love flying you guys and hope to do so more!,,2015-02-20 08:13:23 -0800,"Hoboken, NJ",Eastern Time (US & Canada)
5.68804502645707e+17,negative,1.0,Customer Service Issue,1.0,Delta,jakubsuchy,0,"@jetblue when i sign in into TrueBlue, why do I have to do it twice? happens to everyone around me",,2015-02-20 08:08:55 -0800,New York,London
